,result_name,rmse,mae,relative_rmse,relative_mae,len_scale,n_turns,n_measurements,sensor_noise_ratio,n_inducing_points,Inducing points,Number of inducing points (binned)
617,0.75_random_field_2-4_0.1-110,0.08890182,0.07065558,0.4471089,0.43202156,0.75,4,479,0.1,76,41 - 110,41 - 110
618,0.75_random_field_3-4_0.1-110,0.0848665,0.06656056,0.4225138,0.41838336,0.75,4,479,0.1,76,41 - 110,41 - 110
619,0.75_random_field_4-4_0.1-110,0.07830417,0.063974574,0.4071091,0.40466103,0.75,4,479,0.1,76,41 - 110,41 - 110
620,0.75_random_field_0-4_0.1-160,0.08258235,0.0639198,0.37650535,0.36659798,0.75,4,479,0.1,123,111 - 220,111 - 220
621,0.75_random_field_1-4_0.1-160,0.0967554,0.078932166,0.5448379,0.56713307,0.75,4,479,0.1,123,111 - 220,111 - 220
622,0.75_random_field_2-4_0.1-160,0.08229699,0.06509702,0.4138916,0.39803392,0.75,4,479,0.1,123,111 - 220,111 - 220
623,0.75_random_field_3-4_0.1-160,0.07476284,0.058487035,0.37221205,0.3676352,0.75,4,479,0.1,123,111 - 220,111 - 220
624,0.75_random_field_4-4_0.1-160,0.07210756,0.05921694,0.37489247,0.37456736,0.75,4,479,0.1,123,111 - 220,111 - 220
625,0.75_random_field_0-4_0.1-220,0.07608976,0.059061293,0.3469047,0.3387331,0.75,4,479,0.1,217,111 - 220,111 - 220
626,0.75_random_field_1-4_0.1-220,0.09272991,0.074617386,0.52217,0.5361311,0.75,4,479,0.1,217,111 - 220,111 - 220
627,0.75_random_field_2-4_0.1-220,0.08011708,0.06340303,0.4029283,0.3876761,0.75,4,479,0.1,217,111 - 220,111 - 220
628,0.75_random_field_3-4_0.1-220,0.069159135,0.05444049,0.3443136,0.3421996,0.75,4,479,0.1,217,111 - 220,111 - 220
629,0.75_random_field_4-4_0.1-220,0.06629696,0.05420918,0.34468272,0.34289157,0.75,4,479,0.1,217,111 - 220,111 - 220
630,0.75_random_field_0-4_0.1-290,0.07506771,0.058214307,0.34224498,0.3338754,0.75,4,479,0.1,272,221 - 370,221 - 370
631,0.75_random_field_1-4_0.1-290,0.09202936,0.073586114,0.51822513,0.52872133,0.75,4,479,0.1,272,221 - 370,221 - 370
632,0.75_random_field_2-4_0.1-290,0.080156386,0.06337033,0.403126,0.38747615,0.75,4,479,0.1,272,221 - 370,221 - 370
633,0.75_random_field_3-4_0.1-290,0.06804965,0.053653456,0.33878994,0.33725247,0.75,4,479,0.1,272,221 - 370,221 - 370
634,0.75_random_field_4-4_0.1-290,0.06447262,0.052565556,0.33519787,0.3324951,0.75,4,479,0.1,272,221 - 370,221 - 370
635,0.75_random_field_0-4_0.1-370,0.07380115,0.057079896,0.33647057,0.32736924,0.75,4,479,0.1,352,221 - 370,221 - 370
636,0.75_random_field_1-4_0.1-370,0.091522686,0.07259432,0.515372,0.52159524,0.75,4,479,0.1,352,221 - 370,221 - 370
637,0.75_random_field_2-4_0.1-370,0.080719456,0.063760296,0.40595782,0.38986057,0.75,4,479,0.1,352,221 - 370,221 - 370
638,0.75_random_field_3-4_0.1-370,0.06729956,0.053160395,0.33505556,0.33415323,0.75,4,479,0.1,352,221 - 370,221 - 370
639,0.75_random_field_4-4_0.1-370,0.06323381,0.05132229,0.32875717,0.324631,0.75,4,479,0.1,352,221 - 370,221 - 370
640,0.75_random_field_0-5_0.1-20,0.16882244,0.13178113,0.76968694,0.7558018,0.75,5,559,0.1,16,11 - 40,11 - 40
641,0.75_random_field_1-5_0.1-20,0.15205854,0.12252411,0.8562545,0.8803443,0.75,5,559,0.1,16,11 - 40,11 - 40
642,0.75_random_field_2-5_0.1-20,0.15266086,0.12629555,0.7677687,0.7722306,0.75,5,559,0.1,16,11 - 40,11 - 40
643,0.75_random_field_3-5_0.1-20,0.16331336,0.1281074,0.813067,0.8052517,0.75,5,559,0.1,16,11 - 40,11 - 40
644,0.75_random_field_4-5_0.1-20,0.10453914,0.08222549,0.5435066,0.5201043,0.75,5,559,0.1,16,11 - 40,11 - 40
645,0.75_random_field_0-5_0.1-40,0.13264446,0.103081204,0.60474604,0.59119964,0.75,5,559,0.1,28,11 - 40,11 - 40
646,0.75_random_field_1-5_0.1-40,0.12912495,0.10614805,0.72711354,0.76268107,0.75,5,559,0.1,28,11 - 40,11 - 40
647,0.75_random_field_2-5_0.1-40,0.12591967,0.10350526,0.6332807,0.63288003,0.75,5,559,0.1,28,11 - 40,11 - 40
648,0.75_random_field_3-5_0.1-40,0.13314402,0.104177505,0.66286683,0.6548343,0.75,5,559,0.1,28,11 - 40,11 - 40
649,0.75_random_field_4-5_0.1-40,0.089349635,0.07232784,0.46453527,0.45749828,0.75,5,559,0.1,28,11 - 40,11 - 40
650,0.75_random_field_0-5_0.1-70,0.108825006,0.08402661,0.4961496,0.48191622,0.75,5,559,0.1,42,41 - 110,41 - 110
651,0.75_random_field_1-5_0.1-70,0.1133792,0.09381202,0.6384479,0.67404586,0.75,5,559,0.1,42,41 - 110,41 - 110
652,0.75_random_field_2-5_0.1-70,0.10685893,0.08709904,0.5374196,0.53256464,0.75,5,559,0.1,42,41 - 110,41 - 110
653,0.75_random_field_3-5_0.1-70,0.11116845,0.08720585,0.55345994,0.5481546,0.75,5,559,0.1,42,41 - 110,41 - 110
654,0.75_random_field_4-5_0.1-70,0.082975864,0.068142585,0.43139756,0.43102515,0.75,5,559,0.1,42,41 - 110,41 - 110
655,0.75_random_field_0-5_0.1-110,0.083786435,0.06518377,0.38199496,0.37384725,0.75,5,559,0.1,76,41 - 110,41 - 110
656,0.75_random_field_1-5_0.1-110,0.09845188,0.08106776,0.5543909,0.5824775,0.75,5,559,0.1,76,41 - 110,41 - 110
657,0.75_random_field_2-5_0.1-110,0.0876277,0.070626415,0.44070107,0.43184325,0.75,5,559,0.1,76,41 - 110,41 - 110
658,0.75_random_field_3-5_0.1-110,0.086471505,0.06746094,0.43050444,0.42404294,0.75,5,559,0.1,76,41 - 110,41 - 110
659,0.75_random_field_4-5_0.1-110,0.07621987,0.063326284,0.39627266,0.40056038,0.75,5,559,0.1,76,41 - 110,41 - 110
660,0.75_random_field_0-5_0.1-160,0.06550641,0.052016933,0.2986536,0.2983317,0.75,5,559,0.1,160,111 - 220,111 - 220
661,0.75_random_field_1-5_0.1-160,0.08895738,0.07183673,0.50092655,0.5161519,0.75,5,559,0.1,160,111 - 220,111 - 220
662,0.75_random_field_2-5_0.1-160,0.07534736,0.060429405,0.37894022,0.36949393,0.75,5,559,0.1,160,111 - 220,111 - 220
663,0.75_random_field_3-5_0.1-160,0.068979755,0.053574868,0.34342054,0.3367585,0.75,5,559,0.1,160,111 - 220,111 - 220
664,0.75_random_field_4-5_0.1-160,0.06952819,0.057578947,0.36148214,0.36420652,0.75,5,559,0.1,160,111 - 220,111 - 220
665,0.75_random_field_0-5_0.1-220,0.06253656,0.049802363,0.2851136,0.28563052,0.75,5,559,0.1,198,111 - 220,111 - 220
666,0.75_random_field_1-5_0.1-220,0.087462254,0.07029207,0.49250737,0.5050534,0.75,5,559,0.1,198,111 - 220,111 - 220
667,0.75_random_field_2-5_0.1-220,0.073899455,0.05927469,0.37165835,0.36243343,0.75,5,559,0.1,198,111 - 220,111 - 220
668,0.75_random_field_3-5_0.1-220,0.066378884,0.051734734,0.33047193,0.32519186,0.75,5,559,0.1,198,111 - 220,111 - 220
669,0.75_random_field_4-5_0.1-220,0.068018705,0.05619558,0.3536342,0.35545623,0.75,5,559,0.1,198,111 - 220,111 - 220
670,0.75_random_field_0-5_0.1-290,0.059579685,0.04751339,0.27163276,0.27250263,0.75,5,559,0.1,268,221 - 370,221 - 370
671,0.75_random_field_1-5_0.1-290,0.085998274,0.068755485,0.48426357,0.49401292,0.75,5,559,0.1,268,221 - 370,221 - 370
672,0.75_random_field_2-5_0.1-290,0.07267442,0.058312297,0.36549738,0.3565489,0.75,5,559,0.1,268,221 - 370,221 - 370
673,0.75_random_field_3-5_0.1-290,0.0637038,0.050068296,0.3171538,0.31471705,0.75,5,559,0.1,268,221 - 370,221 - 370
674,0.75_random_field_4-5_0.1-290,0.066065684,0.054388605,0.34348032,0.3440265,0.75,5,559,0.1,268,221 - 370,221 - 370
675,0.75_random_field_0-5_0.1-370,0.05792894,0.04620615,0.26410675,0.26500523,0.75,5,559,0.1,328,221 - 370,221 - 370
676,0.75_random_field_1-5_0.1-370,0.08537004,0.06810289,0.48072594,0.48932397,0.75,5,559,0.1,328,221 - 370,221 - 370
677,0.75_random_field_2-5_0.1-370,0.07233115,0.057992928,0.363771,0.35459614,0.75,5,559,0.1,328,221 - 370,221 - 370
678,0.75_random_field_3-5_0.1-370,0.062631875,0.049517665,0.31181717,0.3112559,0.75,5,559,0.1,328,221 - 370,221 - 370
679,0.75_random_field_4-5_0.1-370,0.06499804,0.053346913,0.33792955,0.33743745,0.75,5,559,0.1,328,221 - 370,221 - 370
680,0.75_random_field_0-7_0.1-20,0.16428551,0.1288998,0.7490024,0.7392765,0.75,7,719,0.1,16,11 - 40,11 - 40
681,0.75_random_field_1-7_0.1-20,0.15187135,0.12180948,0.85520047,0.87520957,0.75,7,719,0.1,16,11 - 40,11 - 40
682,0.75_random_field_2-7_0.1-20,0.15090437,0.12496727,0.75893486,0.7641089,0.75,7,719,0.1,16,11 - 40,11 - 40
683,0.75_random_field_3-7_0.1-20,0.16073701,0.12605123,0.80024046,0.79232717,0.75,7,719,0.1,16,11 - 40,11 - 40
684,0.75_random_field_4-7_0.1-20,0.10504545,0.08188566,0.54613894,0.51795477,0.75,7,719,0.1,16,11 - 40,11 - 40
685,0.75_random_field_0-7_0.1-40,0.13336408,0.10471665,0.6080269,0.6005794,0.75,7,719,0.1,26,11 - 40,11 - 40
686,0.75_random_field_1-7_0.1-40,0.13281935,0.10809743,0.74791706,0.7766875,0.75,7,719,0.1,26,11 - 40,11 - 40
687,0.75_random_field_2-7_0.1-40,0.12738074,0.10499517,0.6406288,0.64199007,0.75,7,719,0.1,26,11 - 40,11 - 40
688,0.75_random_field_3-7_0.1-40,0.1340784,0.10506383,0.6675187,0.6604055,0.75,7,719,0.1,26,11 - 40,11 - 40
689,0.75_random_field_4-7_0.1-40,0.090305425,0.0721352,0.4695045,0.4562798,0.75,7,719,0.1,26,11 - 40,11 - 40
690,0.75_random_field_0-7_0.1-70,0.10148197,0.07888485,0.46267158,0.45242673,0.75,7,719,0.1,47,41 - 110,41 - 110
691,0.75_random_field_1-7_0.1-70,0.10861381,0.089256,0.6116136,0.6413106,0.75,7,719,0.1,47,41 - 110,41 - 110
692,0.75_random_field_2-7_0.1-70,0.10009797,0.08167692,0.5034171,0.49941128,0.75,7,719,0.1,47,41 - 110,41 - 110
693,0.75_random_field_3-7_0.1-70,0.10235652,0.0805058,0.50958914,0.50603974,0.75,7,719,0.1,47,41 - 110,41 - 110
694,0.75_random_field_4-7_0.1-70,0.08032041,0.06545718,0.41759166,0.41403902,0.75,7,719,0.1,47,41 - 110,41 - 110
695,0.75_random_field_0-7_0.1-110,0.074494235,0.05813007,0.33963042,0.33339226,0.75,7,719,0.1,103,41 - 110,41 - 110
696,0.75_random_field_1-7_0.1-110,0.08823624,0.07172674,0.49686575,0.5153616,0.75,7,719,0.1,103,41 - 110,41 - 110
697,0.75_random_field_2-7_0.1-110,0.0785712,0.06327121,0.3951537,0.38687006,0.75,7,719,0.1,103,41 - 110,41 - 110
698,0.75_random_field_3-7_0.1-110,0.07254809,0.056784417,0.36118576,0.35693294,0.75,7,719,0.1,103,41 - 110,41 - 110
699,0.75_random_field_4-7_0.1-110,0.07116124,0.058768038,0.36997247,0.3717279,0.75,7,719,0.1,103,41 - 110,41 - 110
700,0.75_random_field_0-7_0.1-160,0.0677157,0.053025696,0.30872607,0.30411726,0.75,7,719,0.1,137,111 - 220,111 - 220
701,0.75_random_field_1-7_0.1-160,0.08310829,0.067345686,0.46798983,0.48388344,0.75,7,719,0.1,137,111 - 220,111 - 220
702,0.75_random_field_2-7_0.1-160,0.07395598,0.059353486,0.37194267,0.36291525,0.75,7,719,0.1,137,111 - 220,111 - 220
703,0.75_random_field_3-7_0.1-160,0.06516632,0.050945573,0.32443509,0.32023138,0.75,7,719,0.1,137,111 - 220,111 - 220
704,0.75_random_field_4-7_0.1-160,0.06793047,0.05611326,0.35317546,0.35493556,0.75,7,719,0.1,137,111 - 220,111 - 220
705,0.75_random_field_0-7_0.1-220,0.060437396,0.04751761,0.27554318,0.27252683,0.75,7,719,0.1,206,111 - 220,111 - 220
706,0.75_random_field_1-7_0.1-220,0.07774099,0.06272171,0.4377661,0.4506598,0.75,7,719,0.1,206,111 - 220,111 - 220
707,0.75_random_field_2-7_0.1-220,0.06921141,0.055445552,0.34808102,0.33902028,0.75,7,719,0.1,206,111 - 220,111 - 220
708,0.75_random_field_3-7_0.1-220,0.057538003,0.045034632,0.28645697,0.28307667,0.75,7,719,0.1,206,111 - 220,111 - 220
709,0.75_random_field_4-7_0.1-220,0.06426664,0.052972395,0.33412692,0.3350685,0.75,7,719,0.1,206,111 - 220,111 - 220
710,0.75_random_field_0-7_0.1-290,0.057867754,0.045620874,0.2638278,0.2616485,0.75,7,719,0.1,257,221 - 370,221 - 370
711,0.75_random_field_1-7_0.1-290,0.0751641,0.060500287,0.42325544,0.43469876,0.75,7,719,0.1,257,221 - 370,221 - 370
712,0.75_random_field_2-7_0.1-290,0.06742592,0.053994916,0.33910137,0.33015043,0.75,7,719,0.1,257,221 - 370,221 - 370
713,0.75_random_field_3-7_0.1-290,0.054471042,0.042790346,0.2711879,0.26896963,0.75,7,719,0.1,257,221 - 370,221 - 370
714,0.75_random_field_4-7_0.1-290,0.062315643,0.05134386,0.32398358,0.32476744,0.75,7,719,0.1,257,221 - 370,221 - 370
715,0.75_random_field_0-7_0.1-370,0.055281356,0.04375715,0.25203604,0.25095955,0.75,7,719,0.1,337,221 - 370,221 - 370
716,0.75_random_field_1-7_0.1-370,0.072475985,0.058222435,0.40811843,0.41833225,0.75,7,719,0.1,337,221 - 370,221 - 370
717,0.75_random_field_2-7_0.1-370,0.06565355,0.052571096,0.33018768,0.3214445,0.75,7,719,0.1,337,221 - 370,221 - 370
718,0.75_random_field_3-7_0.1-370,0.051632307,0.04083566,0.25705507,0.25668296,0.75,7,719,0.1,337,221 - 370,221 - 370
719,0.75_random_field_4-7_0.1-370,0.05937782,0.048782278,0.30870962,0.30856457,0.75,7,719,0.1,337,221 - 370,221 - 370
720,0.75_random_field_0-9_0.1-20,0.15211727,0.11956321,0.69352555,0.68572855,0.75,9,878,0.1,19,11 - 40,11 - 40
721,0.75_random_field_1-9_0.1-20,0.14647047,0.11783196,0.8247877,0.8466308,0.75,9,878,0.1,19,11 - 40,11 - 40
722,0.75_random_field_2-9_0.1-20,0.14361787,0.118725784,0.72228926,0.72594553,0.75,9,878,0.1,19,11 - 40,11 - 40
723,0.75_random_field_3-9_0.1-20,0.14835128,0.116348416,0.73857725,0.73133767,0.75,9,878,0.1,19,11 - 40,11 - 40
724,0.75_random_field_4-9_0.1-20,0.09944509,0.07760708,0.51702225,0.4908913,0.75,9,878,0.1,19,11 - 40,11 - 40
725,0.75_random_field_0-9_0.1-40,0.12374218,0.09693316,0.5641592,0.5559389,0.75,9,878,0.1,30,11 - 40,11 - 40
726,0.75_random_field_1-9_0.1-40,0.12621582,0.10268408,0.710732,0.73779225,0.75,9,878,0.1,30,11 - 40,11 - 40
727,0.75_random_field_2-9_0.1-40,0.12171046,0.10024261,0.61211157,0.61293066,0.75,9,878,0.1,30,11 - 40,11 - 40
728,0.75_random_field_3-9_0.1-40,0.12169741,0.09571173,0.60587907,0.6016205,0.75,9,878,0.1,30,11 - 40,11 - 40
729,0.75_random_field_4-9_0.1-40,0.087414764,0.06932931,0.45447573,0.43853155,0.75,9,878,0.1,30,11 - 40,11 - 40
730,0.75_random_field_0-9_0.1-70,0.09768885,0.07610594,0.44537815,0.43648893,0.75,9,878,0.1,51,41 - 110,41 - 110
731,0.75_random_field_1-9_0.1-70,0.10490125,0.085791446,0.59070784,0.61641747,0.75,9,878,0.1,51,41 - 110,41 - 110
732,0.75_random_field_2-9_0.1-70,0.09978206,0.08146617,0.50182825,0.49812263,0.75,9,878,0.1,51,41 - 110,41 - 110
733,0.75_random_field_3-9_0.1-70,0.09485875,0.07491979,0.47226092,0.47092745,0.75,9,878,0.1,51,41 - 110,41 - 110
734,0.75_random_field_4-9_0.1-70,0.07839971,0.0630259,0.40760583,0.39866033,0.75,9,878,0.1,51,41 - 110,41 - 110
735,0.75_random_field_0-9_0.1-110,0.08340796,0.06509712,0.38026947,0.3733503,0.75,9,878,0.1,74,41 - 110,41 - 110
736,0.75_random_field_1-9_0.1-110,0.09336034,0.07620878,0.52572,0.54756534,0.75,9,878,0.1,74,41 - 110,41 - 110
737,0.75_random_field_2-9_0.1-110,0.08811895,0.07147914,0.44317165,0.43705723,0.75,9,878,0.1,74,41 - 110,41 - 110
738,0.75_random_field_3-9_0.1-110,0.080179304,0.06327334,0.39917827,0.39772072,0.75,9,878,0.1,74,41 - 110,41 - 110
739,0.75_random_field_4-9_0.1-110,0.0735124,0.05956848,0.3821963,0.37679097,0.75,9,878,0.1,74,41 - 110,41 - 110
740,0.75_random_field_0-9_0.1-160,0.06987154,0.05475186,0.31855485,0.3140173,0.75,9,878,0.1,117,111 - 220,111 - 220
741,0.75_random_field_1-9_0.1-160,0.082135536,0.066703714,0.46251217,0.47927082,0.75,9,878,0.1,117,111 - 220,111 - 220
742,0.75_random_field_2-9_0.1-160,0.076964945,0.061988335,0.38707545,0.37902597,0.75,9,878,0.1,117,111 - 220,111 - 220
743,0.75_random_field_3-9_0.1-160,0.06674013,0.05253694,0.3322704,0.33023432,0.75,9,878,0.1,117,111 - 220,111 - 220
744,0.75_random_field_4-9_0.1-160,0.06798018,0.055312127,0.3534339,0.3498681,0.75,9,878,0.1,117,111 - 220,111 - 220
745,0.75_random_field_0-9_0.1-220,0.06042997,0.04753421,0.27550933,0.27262202,0.75,9,878,0.1,180,111 - 220,111 - 220
746,0.75_random_field_1-9_0.1-220,0.074504,0.06038792,0.41953835,0.4338914,0.75,9,878,0.1,180,111 - 220,111 - 220
747,0.75_random_field_2-9_0.1-220,0.06958523,0.05590281,0.34996104,0.3418162,0.75,9,878,0.1,180,111 - 220,111 - 220
748,0.75_random_field_3-9_0.1-220,0.057402562,0.04476834,0.28578267,0.28140283,0.75,9,878,0.1,180,111 - 220,111 - 220
749,0.75_random_field_4-9_0.1-220,0.062930755,0.051371675,0.32718158,0.3249434,0.75,9,878,0.1,180,111 - 220,111 - 220
750,0.75_random_field_0-9_0.1-290,0.056890357,0.04480726,0.2593717,0.2569822,0.75,9,878,0.1,221,221 - 370,221 - 370
751,0.75_random_field_1-9_0.1-290,0.07161965,0.057969604,0.40329632,0.41651562,0.75,9,878,0.1,221,221 - 370,221 - 370
752,0.75_random_field_2-9_0.1-290,0.06672703,0.053641584,0.3355865,0.32798997,0.75,9,878,0.1,221,221 - 370,221 - 370
753,0.75_random_field_3-9_0.1-290,0.054022513,0.041952502,0.26895487,0.26370314,0.75,9,878,0.1,221,221 - 370,221 - 370
754,0.75_random_field_4-9_0.1-290,0.060751107,0.049510285,0.31584942,0.31316948,0.75,9,878,0.1,221,221 - 370,221 - 370
755,0.75_random_field_0-9_0.1-370,0.052724946,0.041633792,0.24038097,0.23878148,0.75,9,878,0.1,297,221 - 370,221 - 370
756,0.75_random_field_1-9_0.1-370,0.06803887,0.055018414,0.38313267,0.39531112,0.75,9,878,0.1,297,221 - 370,221 - 370
757,0.75_random_field_2-9_0.1-370,0.063037835,0.050780963,0.31703264,0.31049877,0.75,9,878,0.1,297,221 - 370,221 - 370
758,0.75_random_field_3-9_0.1-370,0.04988906,0.0384738,0.24837619,0.24183688,0.75,9,878,0.1,297,221 - 370,221 - 370
759,0.75_random_field_4-9_0.1-370,0.05749394,0.046776388,0.29891518,0.29587662,0.75,9,878,0.1,297,221 - 370,221 - 370
760,0.75_random_field_0-12_0.1-20,0.15370639,0.12111411,0.70077056,0.6946234,0.75,12,1118,0.1,18,11 - 40,11 - 40
761,0.75_random_field_1-12_0.1-20,0.14930351,0.11946431,0.84074074,0.85835934,0.75,12,1118,0.1,18,11 - 40,11 - 40
762,0.75_random_field_2-12_0.1-20,0.14563331,0.12037498,0.7324254,0.73602945,0.75,12,1118,0.1,18,11 - 40,11 - 40
763,0.75_random_field_3-12_0.1-20,0.15051956,0.11818756,0.7493722,0.74289805,0.75,12,1118,0.1,18,11 - 40,11 - 40
764,0.75_random_field_4-12_0.1-20,0.10315314,0.079977736,0.5363007,0.5058865,0.75,12,1118,0.1,18,11 - 40,11 - 40
765,0.75_random_field_0-12_0.1-40,0.1260039,0.09916335,0.57447076,0.5687297,0.75,12,1118,0.1,28,11 - 40,11 - 40
766,0.75_random_field_1-12_0.1-40,0.13071856,0.10561012,0.73608726,0.758816,0.75,12,1118,0.1,28,11 - 40,11 - 40
767,0.75_random_field_2-12_0.1-40,0.12515809,0.10308953,0.6294505,0.6303381,0.75,12,1118,0.1,28,11 - 40,11 - 40
768,0.75_random_field_3-12_0.1-40,0.12418285,0.09805386,0.618253,0.61634254,0.75,12,1118,0.1,28,11 - 40,11 - 40
769,0.75_random_field_4-12_0.1-40,0.09011272,0.0709327,0.4685026,0.44867358,0.75,12,1118,0.1,28,11 - 40,11 - 40
770,0.75_random_field_0-12_0.1-70,0.09715078,0.075778246,0.44292504,0.4346095,0.75,12,1118,0.1,49,41 - 110,41 - 110
771,0.75_random_field_1-12_0.1-70,0.10665737,0.08669688,0.6005967,0.6229231,0.75,12,1118,0.1,49,41 - 110,41 - 110
772,0.75_random_field_2-12_0.1-70,0.10005421,0.081669904,0.503197,0.49936837,0.75,12,1118,0.1,49,41 - 110,41 - 110
773,0.75_random_field_3-12_0.1-70,0.09479195,0.07545756,0.47192836,0.47430772,0.75,12,1118,0.1,49,41 - 110,41 - 110
774,0.75_random_field_4-12_0.1-70,0.07983728,0.06369105,0.41507983,0.40286765,0.75,12,1118,0.1,49,41 - 110,41 - 110
775,0.75_random_field_0-12_0.1-110,0.07848378,0.061089545,0.35781938,0.3503657,0.75,12,1118,0.1,79,41 - 110,41 - 110
776,0.75_random_field_1-12_0.1-110,0.09018785,0.07319488,0.5078554,0.52591026,0.75,12,1118,0.1,79,41 - 110,41 - 110
777,0.75_random_field_2-12_0.1-110,0.08459829,0.06859981,0.4254654,0.41945165,0.75,12,1118,0.1,79,41 - 110,41 - 110
778,0.75_random_field_3-12_0.1-110,0.075722024,0.06026999,0.3769874,0.37884238,0.75,12,1118,0.1,79,41 - 110,41 - 110
779,0.75_random_field_4-12_0.1-110,0.072881095,0.058561902,0.37891412,0.37042403,0.75,12,1118,0.1,79,41 - 110,41 - 110
780,0.75_random_field_0-12_0.1-160,0.06609642,0.051497374,0.30134353,0.2953519,0.75,12,1118,0.1,120,111 - 220,111 - 220
781,0.75_random_field_1-12_0.1-160,0.079083644,0.06394252,0.44532672,0.45943144,0.75,12,1118,0.1,120,111 - 220,111 - 220
782,0.75_random_field_2-12_0.1-160,0.0747836,0.06034334,0.37610495,0.36896768,0.75,12,1118,0.1,120,111 - 220,111 - 220
783,0.75_random_field_3-12_0.1-160,0.06347298,0.050404415,0.31600466,0.3168298,0.75,12,1118,0.1,120,111 - 220,111 - 220
784,0.75_random_field_4-12_0.1-160,0.06724529,0.05419198,0.34961316,0.3427828,0.75,12,1118,0.1,120,111 - 220,111 - 220
785,0.75_random_field_0-12_0.1-220,0.055041227,0.042989403,0.25094125,0.2465563,0.75,12,1118,0.1,199,111 - 220,111 - 220
786,0.75_random_field_1-12_0.1-220,0.06880515,0.05555946,0.38744763,0.39919856,0.75,12,1118,0.1,199,111 - 220,111 - 220
787,0.75_random_field_2-12_0.1-220,0.06636578,0.053458765,0.33376968,0.32687214,0.75,12,1118,0.1,199,111 - 220,111 - 220
788,0.75_random_field_3-12_0.1-220,0.05226759,0.04119206,0.26021785,0.2589232,0.75,12,1118,0.1,199,111 - 220,111 - 220
789,0.75_random_field_4-12_0.1-220,0.06104417,0.049411494,0.3173731,0.31254458,0.75,12,1118,0.1,199,111 - 220,111 - 220
790,0.75_random_field_0-12_0.1-290,0.051226612,0.040071342,0.23354983,0.2298204,0.75,12,1118,0.1,248,221 - 370,221 - 370
791,0.75_random_field_1-12_0.1-290,0.06511498,0.05255664,0.366668,0.3776231,0.75,12,1118,0.1,248,221 - 370,221 - 370
792,0.75_random_field_2-12_0.1-290,0.06346332,0.051142305,0.3191725,0.3127082,0.75,12,1118,0.1,248,221 - 370,221 - 370
793,0.75_random_field_3-12_0.1-290,0.04846006,0.038027618,0.2412618,0.2390323,0.75,12,1118,0.1,248,221 - 370,221 - 370
794,0.75_random_field_4-12_0.1-290,0.05808916,0.04711368,0.3020098,0.2980101,0.75,12,1118,0.1,248,221 - 370,221 - 370
795,0.75_random_field_0-12_0.1-370,0.04685125,0.036811937,0.21360192,0.21112679,0.75,12,1118,0.1,334,221 - 370,221 - 370
796,0.75_random_field_1-12_0.1-370,0.0612754,0.0493428,0.34504697,0.35453144,0.75,12,1118,0.1,334,221 - 370,221 - 370
797,0.75_random_field_2-12_0.1-370,0.05998815,0.048416078,0.30169502,0.29603878,0.75,12,1118,0.1,334,221 - 370,221 - 370
798,0.75_random_field_3-12_0.1-370,0.044079047,0.034376934,0.21945062,0.21608499,0.75,12,1118,0.1,334,221 - 370,221 - 370
799,0.75_random_field_4-12_0.1-370,0.05380429,0.04357783,0.27973244,0.27564466,0.75,12,1118,0.1,334,221 - 370,221 - 370
800,0.75_random_field_0-15_0.1-20,0.15218371,0.12008329,0.69382846,0.68871135,0.75,15,1357,0.1,18,11 - 40,11 - 40
801,0.75_random_field_1-15_0.1-20,0.14871874,0.11884832,0.8374479,0.8539334,0.75,15,1357,0.1,18,11 - 40,11 - 40
802,0.75_random_field_2-15_0.1-20,0.14424868,0.11939012,0.7254617,0.7300076,0.75,15,1357,0.1,18,11 - 40,11 - 40
803,0.75_random_field_3-15_0.1-20,0.14992827,0.11780951,0.74642843,0.7405217,0.75,15,1357,0.1,18,11 - 40,11 - 40
804,0.75_random_field_4-15_0.1-20,0.10260827,0.07956083,0.5334679,0.50324947,0.75,15,1357,0.1,18,11 - 40,11 - 40
805,0.75_random_field_0-15_0.1-40,0.1258039,0.09913124,0.5735589,0.5685455,0.75,15,1357,0.1,27,11 - 40,11 - 40
806,0.75_random_field_1-15_0.1-40,0.13144661,0.10602588,0.74018705,0.7618033,0.75,15,1357,0.1,27,11 - 40,11 - 40
807,0.75_random_field_2-15_0.1-40,0.12496253,0.10307175,0.628467,0.63022935,0.75,15,1357,0.1,27,11 - 40,11 - 40
808,0.75_random_field_3-15_0.1-40,0.12630448,0.09955388,0.6288157,0.62577134,0.75,15,1357,0.1,27,11 - 40,11 - 40
809,0.75_random_field_4-15_0.1-40,0.09037991,0.07095236,0.46989173,0.44879794,0.75,15,1357,0.1,27,11 - 40,11 - 40
810,0.75_random_field_0-15_0.1-70,0.096275754,0.075131394,0.43893567,0.43089965,0.75,15,1357,0.1,49,41 - 110,41 - 110
811,0.75_random_field_1-15_0.1-70,0.105743684,0.08589505,0.59545165,0.61716187,0.75,15,1357,0.1,49,41 - 110,41 - 110
